object_id,message,created_time,updated_time,from.name
1790811841175656_336217931941316,🎉🎉🎉本所中國效應研究小組即將於本月舉辦「台灣、香港、烏克蘭——帝國夾縫、民主挑戰與抵抗韌性」研討會，相關訊息如下，歡迎踴躍報名參加。​🎉🎉🎉 ​ ▶️會議主題：台灣、香港、烏克蘭——帝國夾縫、民主挑戰與抵抗韌性​ ▶️會議時間：2022年5月20日（五）13:00-17:30​ ▶️會議地點：本所802會議室（中研院人文館南棟8樓）​ ▶️報名期間：即日起至2022年5月15日（日），23時59分。​ ▶️報名方式：https://forms.gle/77frubRs6Da3XKtp6 ▶️議程下載：https://reurl.cc/yrrRe6 ▶️聯  絡  人：江旻諺，cis@gate.sinica.edu.tw ​ ▶️主辦單位：中央研究院社會學研究所、社團法人經濟民主連合​  ​ ​ 📋研討會簡介✒️​ 數百年來，台灣的命運一直被帝國之間的權力角逐深刻影響。從抵抗帝國影響力的視角來看，台灣、香港、烏克蘭面對相似的歷史境遇。2014年，三地皆爆發大規模的佔領運動。2013年11月烏克蘭人民反對政府無視主權危機，背棄入歐承諾，反而選擇親近俄羅斯威權政府，而掀起廣場革命，導致亞努科維奇在2014年2月下台。台灣的太陽花運動則擱置國民黨政府與中國的服貿協議，國共合作平台中斷，凸顯台灣抵抗民主倒退、爭取獨立自主的公民力量。香港雨傘運動起因於要求特首普選的佔中運動，而在雨傘運動之後掀起本土主義與政治自決運動的潮流，而在2019年的反送中運動中更凸顯了香港民主運動的抗爭力度。​ ​ 烏克蘭與香港的抵抗運動尚未贏得穩定的自由民主體制，卻已迎來帝國擴張的入侵與威脅。廣場運動之後，2014年3月俄羅斯兼併烏克蘭的克里米亞；2022年2月，俄羅斯總統普丁否定烏克蘭民族的存在，出兵入侵烏克蘭，侵犯其國家主權。2019年，港警強力鎮壓香港反送中運動，中國於2020年制定「港版國安法」，全面壓制香港的民主運動和公民社會追求自決獨立的聲音，並切斷香港公民團體與國際的聯繫。同樣遭受中國威脅的台灣，被認為是下一個衝突的爆發點。中國政府長期協同軍事、外交、經濟、銳實力操作等手段，意圖兼併台灣領土，猶如俄羅斯併吞烏克蘭的部署。​ ​ 台灣、香港、烏克蘭三個處在帝國夾縫中的弱小民族（社會），除了面對外部威脅，社會內部的政治認同分歧，也形成民主體制運作的挑戰。然而，即便受制於分歧的認同，烏克蘭與香港人民仍展現出堅強的抵抗意志，讓帝國侵略者付出代價。烏克蘭周旋在俄羅斯與歐洲／北約之間，如今遭遇俄羅斯武力入侵；香港在中國主權管轄下血淚爭取民主與自主；處在美中對抗之下的台灣，香港與烏克蘭經驗帶來哪些啟示？本次研討會將比較台灣、香港與烏克蘭的歷史經驗，分析三地處於帝國夾縫中的地緣政治處境，以及分別遭遇的民主挑戰，與面對帝國侵略的抵抗韌性。​ ​ ​ 🧐活動說明及防疫注意事項​👀 1️⃣為因應防疫措施，本場次研討會維持現場參與的方式，另新增「臉書直播」的線上參與方式。​ 2️⃣因應防疫措施，進入會議室前，請先以酒精消毒手部。​ 3️⃣來賓請自備口罩，活動進行時請全程配戴口罩。​ 4️⃣與會前兩週內如曾有呼吸道症狀或發燒者，請避免參加活動。,2022-05-04T15:20:21+0000,2022-05-18T06:08:03+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_334551675441275,📣📣📣【辦理方式公告】原訂5/13「夾縫中的修行主體性：高度宗教管制下，一貫道在當代中國的興起」週五論壇採現場參與形式辦理，惟因疫情之故維持現場參與形式，並新增「Webex線上會議」參與的方式。請欲參加的朋友，填寫報名表單，我們將於會議前，寄送線上連結給您。,2022-05-02T06:36:39+0000,2022-05-02T06:37:21+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_334473762115733,📣📣📣《台灣社會學》第42期日前已經出版，摘要已上網，全文預計在六月上網。 相關訊息請見https://www.ios.sinica.edu.tw/journal/42.html ​ ​ 本期收錄了三篇文章，與台灣的族群研究、宗教研究及國族研究社群都有密切的關聯。李廣均的研究紀要，試圖透過戶籍登記資料來推估早期大陸來台軍人居住分布的情形。對於了解族群的隔離與族群融合及互動過程，提供了札實的證據，也為歷史檔案提出一個頗有創意的分析方法。陳緯華的民間信仰與記憶政治研究，以延平郡王祠所奉祀的鄭成功為例，來討論民間信仰活動與國族建構之間的相互關聯。文章分析不同政權如何透過鄭成功的歷史敘事來進行國族建構，並且討論晚近資本主義的商業邏輯及兩岸宗教交流中中共政權的影響。黃俊銘從中國人如何聆聽台灣流行音樂，分析國族身分如何介入聆聽的過程，巧妙地點出台灣研究與中國研究的交集範疇。廣義的來說，三篇文章都與國族認同的問題相關，分別從移民、宗教及文化的層面，從不同的歷史視角，來理解迅速變化的台灣人國族認同問題。三篇文章剛好同一期出版，是一個難得的巧合，盼望未來能有更多類似專刊的對話出版。（摘錄自第42期「主編的話」／蘇國賢）,2022-05-02T03:49:47+0000,2022-05-02T03:49:47+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_1729564250727129,📌主持人： 陳志柔（中央研究院社會學研究所所長）  📌與談人： 陳美華（國立中山大學社會學系教授） 呂青湖（國立台灣大學社會學系副教授） 蔡友月（中央研究院社會學研究所副研究員）  📣📣📣【演講簡介】 醫院是治病、救人的地方，也是一個工作場所。如同其他在工廠、辦公室或商店的勞工階級，醫師與護理人員得到的勞動待遇和付出的代價受到制度、組織和工作特徵的影響。本書採取性別觀點，連結再生產與生產勞動，藉由量化分析方式探討經濟、家庭與個人層面的勞動結果，以及其中的職業與性別差異。透過三間醫院超過四千多位護理人員與醫師的問卷調查結果的分析，書中呈現女性醫護人員高度的工作與家庭衝突和不良的健康狀態，但工作資歷帶來的收入增加率卻遠不及醫師。護理人員勞動過程中需要具備的女性工作特質對實質報酬幾乎沒有效益。對已婚男醫師而言，再生產勞動是生產勞動的助力，但前者卻是女性醫師與護理人員事業發展的絆腳石。  📣📣📣【講者簡介】 演講者主要研究領域為勞動社會學、女性就業與薪資、及社會階層化。著有《勞動社會學》與《台灣公營事業民營化》；合編《工作的身體性》與《美國與台灣社會結構研究》。目前正進行的研究為影響女性離職的家庭與市場因素及變動，及戰亂下女性的遷徙與生活敘事及性別意涵。,2022-04-29T06:18:47+0000,2022-04-29T08:23:38+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_330650619164714,🥳🥳🥳【辦理方式公告】原訂《勞動待遇與代價⼀從性別觀點分析臺灣醫護工作》新書座談會活動採「現場參與」形式辦理，惟因疫情之故除「現場參與」形式外，另新增「本所臉書直播」的參與方式。歡迎有興趣又不克前來的朋友，在本週五（4/29）下午2：30準時線上收看。🎉🎉🎉,2022-04-26T03:58:45+0000,2022-04-26T03:58:45+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_330043109225465,📣📣📣【辦理方式公告】原訂「對台灣軍隊國家化與建軍備戰問題的觀察​」演講活動採現場參與及臉書直播方式進行，惟因疫情之故改為「Webex線上會議室」參與的方式進行，無現場參與的形式。請欲參加的朋友，填寫報名表單喔，我們將於會議前，寄送線上連結給您。,2022-04-25T04:10:20+0000,2022-04-25T06:37:37+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_325659029663873,"📣📣本所「南臺灣主題研究小組」5月份講座來囉📣📣 💪歡迎有興趣的朋友踴躍報名參加💪 ​ ▶️講題：原鄉紅藜耕作的土地政治及滋味政治​ ▶️講者：黃舒楣（國立臺灣大學建築與城鄉研究所副教授）​ ▶️主持：吳齊殷（中央研究院社會學研究所研究員）​ ▶️時間：2022年5月6日（五）12：30-14：30​ ▶️報名：https://forms.gle/kHasuEmLrLEp8dqB6 ▶️地點：中研院社會所802會議室（人文社會科學館南棟8樓）​ ▶️活動聯絡：張小姐 ios.trtost@gmail.com​ ​ 🗒演講簡介​✒️ 這篇報告彙整奠基於過去六年來在災後原住民鄉的研究，追蹤災後重建規劃對於原住民社群的影響，關心脆弱環境中，原住民社群如何回應、改變生計作為適應甚至發展策略，而在此過程中注意到暱稱為「紅寶石」的紅藜成為明星作物。主要研究範圍在屏東縣北部三個鄉，範圍內的原鄉農人多為排灣族、魯凱族人。研究發現，無論是「小農」或原鄉自然紅藜耕地，都不是理所當然的存在。我們討論有關亮麗新興經濟報導背後的兩種政治：土地政治及滋味政治。原住民在台灣本來在土地關係上即有結構性處境課題，而災後更讓土地政治深化，那麼族人如何於災後動遷失去土地的過程中能展現社群韌性(community resiliency)？原鄉展現災後韌性的美麗故事，在土地上的真實運作其實可能排除了災後離鄉耕作的原民小農。檢視紅藜產業化過程後可見到相關弔詭表現：原住民農村同時啟動了再農業化(re-agrarianization)和去小農化(depeasantization)的過程。土地政治之外，相關研究亦發現原住民食物的滋味政治是理解原鄉農作商品化的重要一環，我們分析商品化下的紅藜味道（再）發現，探討「天然美味」、「純淨生產」、「超級食物」等想像背後，紅藜物性如何挑戰了構成原鄉美味之原味、真實性論述，具體呈現於紅藜「成為食物」之不易，同時原鄉農人未必能順利參與此滋味政治。​ ​ 🤩講者簡介​🤩 國立台灣大學建築與城鄉研究所副教授，研究範疇包括災後規劃、原住民研究、襲產研究。既有出版散見於Journal of Rural Studies, Journal of Planning Education and Research, Natural Hazards Review, International Journal of Heritage Studies等。完成原住民鄉災後生計調適的階段性研究後，近期展開了原住民文化資產及歷史記憶的研究計畫。刻正編纂完成一本專書(co-edited by Shu-Mei Huang, Hyun Kyung Lee and Edward Vickers ) Frontiers of Memory: Difficult Heritage and Cross-border Politics of Postcolonial Nationalism (forthcoming, Hong Kong: Hong Kong University Press)。​ ​ 🎯活動說明及注意事項​👀 1️⃣本場次演講規劃現場與線上會議參與形式，活動前夕，將線上會議連結寄予報名者。​ 2️⃣與會前兩週內如曾有呼吸道症狀或發燒者，請避免參加活動。​ 3️⃣來賓請自備口罩，並於活動進行時，務必全程配戴口罩。​ 4️⃣進入會議室前，請先以酒精消毒手部。",2022-04-18T02:19:45+0000,2022-04-18T02:19:45+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_323837893179320,🎊🎊🎊本所與台灣大學社會學系合作出版的《台灣社會學》，榮獲國家圖書館「111年臺灣學術資源影響力」期刊即時傳播獎：社會學門第四名，以及期刊長期傳播獎：社會學門第五名。​🏆🏆🏆 ​ 📰國家圖書館111 年臺灣學術資源影響力分析報告​ https://www.ncl.edu.tw/information_236_13349.html ​ 👍《台灣社會學》期刊​ https://www.ios.sinica.edu.tw/publish/journal.php,2022-04-15T05:47:02+0000,2022-04-15T05:47:02+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_321379350091841,📣📣📣本所5月份的週五論壇訊息來囉～，歡迎有興趣的朋友報名參加！​ ​ ▶️講題：夾縫中的修行主體性：高度宗教管制下，一貫道在當代中國的興起​ ▶️講者：楊弘任（中央研究院社會學研究所副研究員）​ ▶️主持：謝斐宇（中央研究院社會學研究所副研究員）​ ▶️時間：2022.05.13（五），14：30-16：30​ ▶️報名：https://forms.gle/sN2CmqbGNH6XAdKt6 ▶️地點：中研院社會所802會議室（人文社會科學館南棟8樓）​ ▶️活動聯絡：梁雅惠，as0200802@gate.sinica.edu.tw​ ​ 📜演講簡介👍​ 當代中國的宗教興起，已是全球宗教社會學關注之焦點。除了佛教與民間信仰等顯著現象之外，基督教的興起也引發學者爭論當代中國基督徒的信眾規模，以及地下教會反抗經驗的重要意義。對比起來，華人綜攝性教團的一貫道，縱使改革開放後已陸續由臺灣、港澳及其他海外國家傳至中國境內，然而，基於「反動會道門」的汙名未能去除，加上中國刑法仍訂有可輕可重之刑責，致使一貫道成為「灰色市場」中的特殊現象，雖具相當規模但無法由適當統計數字呈現出來。​ ​ 本次演講將分成兩部分，主要分析則著重在第二部份：第一、呈現一貫道在當代中國傳道的多元化管道以及有利宗教傳播之因素，並以間接證據初步說明信眾規模大小與社會階層分布。第二、在被壓制的環境下，關於儒佛道綜攝文化的「本真性想像」，已促成一貫道信眾幹部產生一種特殊的修行主體性，可稱為「綜攝化的主體性」，雖非公開抵抗中共黨國體制，但也不是一般意義的馴化或屈服。這一主體性進而與以下機制相互強化：1.以往威權政體互動經驗的「移位挪用」；2.可預期風險下的「準殉教行動」；3.中心擱置下的「反向朝聖」。最後，本研究也嘗試彙整「支配、反抗、協商」等分析取徑，並對宗教治理面向的「威權韌性」有所回應。​ ​ 🤩講者簡介​🗞 本人研究領域為宗教社會學、社區研究、科技與社會、現代性與社會理論。過去幾年內，田野研究逐漸聚焦於一貫道的全球化與中國傳道現象。主要研究主題為一貫道文化跨界時，綜攝化改宗狀態的社會學意涵，以及一貫道在當代中國興起時，跨海峽政教關係的變動歷程等。​ ​ 🎯活動說明及注意事項👀​ 1️⃣本場次演講規劃現場參與，無線上參與形式。​ 2️⃣與會前兩週內如曾有呼吸道症狀或發燒者，請避免參加活動。​ 3️⃣來賓請自備口罩，並於活動進行時，務必全程配戴口罩。​ 4️⃣進入會議室前，請先以酒精消毒手部。,2022-04-11T08:23:14+0000,2022-04-11T08:23:29+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_319464680283308,🎉🎉本所「比較亞洲社會轉型」主題小組，2022年規劃的「重新思考冷戰：亞洲的軍事和社會關係變遷」系列講座第二場，邀請到台灣戰略模擬學會理事長張榮豐先生，從總統府核心幕僚的角度，分享他對台灣軍隊國家化與國軍備戰的觀察。歡迎您踴躍報名參加。🎉🎉​ ​ ▶️講題：對台灣軍隊國家化與建軍備戰問題的觀察​ ▶️講者：張榮豐（台灣戰略模擬學會理事長）​ ▶️與談：林傳凱（中山大學社會系助理教授）​  ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ 張茂桂（中研院社會所兼任研究員）​ ▶️主持：彭保羅（中研院社會所副研究員）​ ▶️時間：2022.04.28（四），14:00-16:00​ ▶️地點：中研院社會所8樓802會議室​ ▶️報名：https://forms.gle/H13HFDyBFiL4Tjve7 ▶️主辦：本所「比較亞洲社會轉型」主題小組​ ▶️活動聯絡人：朱晏辰（02 2652 5076）​  ​ 🥳演講簡介📒​ 現在的台灣之所以能維持自由、民主的政治體制與生活方式，除了有過去民主運動的努力和爭取，軍隊及其國家化也扮演了重要的角色。不僅是對內使政權得以和平轉移、政黨輪替，對外從1995年飛彈危機至今，也站在防止中國人民解放軍入侵的第一線。​ ​ 因此，第二場演講，將延續第一場的討論，不只檢視90年代時在民主化的過程以及台海飛彈危機中，軍隊的國家化與其扮演的角色，並將視角帶回當下台灣如何建軍備戰來面對持續增加的中國對台軍事壓力。​ ​ 本次演講邀請在李登輝、陳水扁執政時期，曾在總統府國安會擔任副秘書長、諮詢委員的張榮豐理事長，回顧與分享當時的決策分析與觀察，以及他對當前問題的看法。​  ​ 🕵️‍♂️講者簡介📣​ 張榮豐為國立政治大學東亞研究所博士畢業，是李登輝時期的國安會諮詢委員、李前總統的重要幕僚，主要負責兩岸的談判，並以研擬「十八套劇本」、起草「兩國論」聞名。2003年陳水扁執政時，也曾擔任三年國家安全會議副秘書長。後在台大、師大擔任過兼任教授。現在張榮豐擔任台灣戰略模擬學會的理事長，該學會除了擔任企業的策略顧問，也對台灣的國防政策進行分析研究。​ ​ 🤩與談人簡介💪​ 林傳凱為國立台灣大學社會學研究所博士畢業，現為國立中山大學社會學系助理教授，研究專長為政治社會學、台灣戰後抗爭史、社會運動等。​ ​ 張茂桂為美國普渡大學社會博士畢業，現在中央研究院社會所兼任研究員，研究專長為政治與社會、社會運動、族群關係與民族主義。​ ​ 🗣主持人簡介🎙​ 彭保羅為中央研究院社會所副研究員及本所「比較亞洲社會轉型」主題小組召集人​ ​ ​ ​ 🧐活動說明及注意事項👀​ 本場次演講採「Webex線上會議參與」形式，無現場參與。如欲參加者，請填寫報名表單，我們將於活動前，將參與連結寄予報名者。,2022-04-08T06:50:15+0000,2022-04-26T06:57:41+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_3497046430552180,"🎉🎉🎉原訂今年1月舉辦伊慶春研究員的火炬演講，因Covid-19疫情影響延期。目前本所再次規劃後，訂於5月初召開。歡迎大家再次手刀報名！！！🥳🥳🥳​ ​ 👉講題：分享四十年社會學職涯的學思歷程：回顧與感恩​ 👉講者：伊慶春（中研院社會所兼任研究員）​ 👉主持：陳志柔（中研院社會所研究員兼所長）​ 👉時間：2022.05.06（五），14：30-16：30​ 👉地點：中研院人文館南棟3樓第2會議室​ 👉報名：https://forms.gle/jvJEL4gaHZLTpmFNA 👉活動聯絡：梁雅惠，as0200802@gate.sinica.edu.tw​ ​ 🌺演講簡介📖​ 此次演講將從本人於1981年8月進入中研院談起。主要內容以這四十年來所參與的主要研究計劃及其重要成果，分為三個時期作一簡短回顧。​ ​ 1️⃣1981-1997初入中研院的第一階段​ 研究議題包括國民住宅、子女照顧、夫妻權力與婚姻調適，​ 也啟動社會意向面訪調查、雛妓問題、私立大專院校轉型、​ 以及後來延伸至跨華人社會比較研究的臺灣婦女家庭地位課題。​ ​ 2️⃣1997-2007 社會學研究所初創時期​ 研究議題有接續前述研究拓展而來的華人社會婦女家庭地位以及​ 台北市色情產業與性交易政策；亦有新興的子女價值觀之國際比較研究，​ 並參與社會所推動的臺灣青少年成長歷程研究。​ ​ 3️⃣2007-2021 人文館南棟的社會學研究所時期​ 主要課題為持續推動長期追蹤研究的臺灣青少年成長歷程─從青少年階段至成人初期，亦啟動臺灣基督信仰調查並積極參與國內外的家庭相關研究。​ ​ 回顧四十年來的研究歷程，大致有四個特色：調查訪問為主、深入訪談為輔；多為長期性研究規劃；以研究小組推動；學術機構、政府、民間學術單位支持皆有。研究主軸則環繞在家庭制度以及家庭運作的持續與改變。針對上述研究成果，將從家庭研究角度切入，試圖提出不同研究發現的重要學術意涵。此外,也將簡短分享在國際學術參與和專業服務方面的心得與反思，或許能提供年輕世代參考。​ ​ 🎯活動說明​及注意事項👀 ▶️本場次演講，開放現場參與及本臉書粉絲頁同步直播。​ ▶️因應防疫措施，現場參與者請自備口罩，活動進行中請全程配戴口罩。​ ▶️與會前兩週內如曾有呼吸道症狀或發燒者，請避免參與活動，您可以線上方式參與。",2022-04-01T04:34:06+0000,2022-05-06T06:19:11+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_3494844104105746,📣📣📣本所張晉芬研究員所著《勞動待遇與代價⼀從性別觀點分析臺灣醫護工作》一書，即將於4月出版，本所亦於4月底安排新書座談會！歡迎有興趣的朋友踴躍報名參加！​🎉🎉🎉 ​ ▶️講者：張晉芬（中研院社會所研究員）​ ▶️主持：陳志柔（中研院社會所所長）​ ▶️與談：陳美華（中山大學社會學系教授）​  ​ ​ ​ ​ ​ ​ ​ ​ ​ ​      呂青湖（台灣大學社會學系副教授）​  ​ ​ ​ ​ ​ ​ ​ ​ ​ ​      蔡友月（中研院社會所副研究員）​ ▶️時間：2022.04.29（五），14：30-17：00​ ▶️地點：中央研究院人文館南棟8樓802會議室​ ▶️報名：https://forms.gle/E1jWVBXEwYbr9BSa7 ▶️活動聯絡：梁雅惠，as0200802@gate.sinica.edu.tw​ ​ 📒演講簡介🎁 醫院是治病、救人的地方，也是一個工作場所。如同其他在工廠、辦公室或商店的勞工階級，醫師與護理人員得到的勞動待遇和付出的代價受到制度、組織和工作特徵的影響。本書採取性別觀點，連結再生產與生產勞動，藉由量化分析方式探討經濟、家庭與個人層面的勞動結果，以及其中的職業與性別差異。透過三間醫院超過四千多位護理人員與醫師的問卷調查結果的分析，書中呈現女性醫護人員高度的工作與家庭衝突和不良的健康狀態，但工作資歷帶來的收入增加率卻遠不及醫師。護理人員勞動過程中需要具備的女性工作特質對實質報酬幾乎沒有效益。對已婚男醫師而言，再生產勞動是生產勞動的助力，但前者卻是女性醫師與護理人員事業發展的絆腳石。​ ​ 📋講者簡介🤩 演講者主要研究領域為勞動社會學、女性就業與薪資、及社會階層化。著有《勞動社會學》與《台灣公營事業民營化》；合編《工作的身體性》與《美國與台灣社會結構研究》。目前正進行的研究為影響女性離職的家庭與市場因素及變動，及戰亂下女性的遷徙與生活敘事及性別意涵。​ ​ 👉新書主題講座訊息：https://reurl.cc/Np75Ep​ ​ 🎯活動說明及注意事項👀 ​1️⃣為因應防疫措施，本場次座談會，維持現場參與的方式，另新增本所「臉書直播」的線上參與方式，請於活動時至本所臉書粉絲頁觀看。​ 2️⃣為因應防疫措施，與會前兩週內如曾有呼吸道症狀或發燒者，請避免參加活動。​ 3️⃣請來賓自備口罩並於活動中全程配戴。,2022-03-29T02:37:21+0000,2022-04-26T06:54:56+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_714739546543882,主持人： 彭保羅（中央研究院社會所副研究員）  與談人： 陳至潔（國立中山大學政治學研究所副教授）  📌演講簡介： 本所「比較亞洲社會轉型」主題小組，2022年規劃的「重新思考冷戰：亞洲的軍事和社會關係變遷」系列講座第一場，邀請到同為學者與國安議題倡議者的沈伯洋助理教授，以及《阿共打來怎麼辦》的共同作者林秉宥先生，介紹台灣的安全問題，與對於台灣軍民關係的觀察。 臺海兩岸的對峙已維持將近70年，隨著習近平就任中國國家主席後，多次宣示統一台灣是歷史任務，不承諾放棄武力，對台灣的軍事壓力也逐漸增加。面對這樣的局勢，台灣社會缺乏對國防、戰爭的認識，。即使部分調查認為台灣對抵抗解放軍保有信心，仍有部分調查指出，台灣社會不相信國軍能夠抵抗解放軍，這些因素造就了中國認知作戰動搖台灣民心的空間。 近日烏克蘭與俄羅斯的軍事衝突顯示，戰爭比我們想像中還近，臺灣社會應做好準備，民主國家的公民應當對國家戰略情勢有所了解。《阿共打來怎麼辦》的出版，是希望釐清流傳的軍事謠言、迷信，讓社會大眾對國防建立正確觀念跟看法，不把國防只當作是國軍的事，進而改善台灣社會的防衛意識、民防與對中國的威攝。 本次演講邀請《阿共打來怎麼辦》的兩位共同作者，介紹台灣目前面臨的傳統軍事威脅與中國對台的認知作戰，以及談談在向大眾與政黨倡議、和國防部互動的過程中，他們對於台灣軍民關係的觀察。  ℹ講者簡介： 沈伯洋教授於美國加州大學取得犯罪與法律社會學博士，現為國立台北大學犯罪學研究所助理教授，長期於網路社群、實體講座倡議台灣國安議題、中國對台認知作戰，為《阿共打來怎麼辦》的共同作者。 林秉宥先生畢業於淡江大學國際事務與戰略研究所，現為臉書粉絲專頁「王立第二戰研所」之成員，該粉專長期發佈對台灣國防、社會議題的分析，累積相當多的讀者。除了是《阿共打來怎麼辦》的共同作者，也曾是民間假消息研究小組的成員。  ℹ與談人簡介： 陳至潔教授於美國加州大學爾灣分校取得政治學博士，現為國立中山大學政治學研究所副教授，專長包含國際規範與國際建制、國際關係史、國際關係理論、國際組織與規範、東亞安全和政治經濟學、中共外交政策、人權與法治、外交史。,2022-03-18T01:53:21+0000,2022-03-20T22:46:45+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
